Company Name,Model Name,Mobile Weight,RAM,Front Camera,Back Camera,Processor,Battery Capacity,Screen Size,Launched Price (Pakistan),Launched Price (India),Launched Price (China),Launched Price (USA),Launched Price (Dubai),Launched Year
Motorola,Find 67GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek Helio,3646,6.1 inches,63931,34097,2131,299,1108,2020
Honor,Pad 45GB,510,8,8MP,13MP,Kirin,5396,7.0 inches,14220,7713,531,68,241,2025
Samsung,Galaxy 40GB,234,4,12MP,200MP + 12MP,Spreadtrum,3467,10.4 inches,112235,26163,1871,300,1222,2023
Tecno,Find 33GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek,7222,7.8 inches,79578,42442,2653,372,1380,2024
Huawei,Pad 44GB,510,6,8MP,13MP,Exynos,4426,7.8 inches,15455,8382,576,74,262,2021
Motorola,Find 38GB,239,8,32MP,48MP + 64MP + 48MP,Exynos,7350,6.5 inches,79610,42459,2654,372,1380,2023
Samsung,Galaxy 93GB,234,16,12MP,200MP + 12MP,MediaTek Dimensity,4689,7.8 inches,90899,21190,1515,243,990,2022
Google,Pad 43GB,510,16,8MP,13MP,Snapdragon,3560,6.1 inches,14667,7955,547,70,249,2020
Xiaomi,Find 54GB,239,16,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,5268,6.7 inches,68135,36339,2271,318,1181,2022
Nokia,Pad 63GB,510,16,8MP,13MP,Unisoc,4287,7.8 inches,14379,7799,537,69,244,2020
Infinix,Find 50GB,239,4,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,5529,6.7 inches,68303,36429,2277,319,1184,2022
Tecno,Find 25GB,239,6,32MP,48MP + 64MP + 48MP,Kirin,4897,6.7 inches,79430,42363,2648,371,1377,2024
Samsung,Galaxy 56GB,234,12,12MP,200MP + 12MP,Apple A15,3815,7.0 inches,91146,21248,1519,243,993,2024
iQOO,Find 52GB,239,8,32MP,48MP + 64MP + 48MP,Dimensity,5899,7.8 inches,69738,37194,2325,326,1209,2024
Samsung,Galaxy 70GB,234,12,12MP,200MP + 12MP,Dimensity,7228,6.1 inches,105461,24585,1758,282,1149,2025
Google,Find 21GB,239,16,32MP,48MP + 64MP + 48MP,Google Tensor,7673,6.7 inches,75883,40471,2529,354,1316,2020
Samsung,Pad 98GB,510,8,8MP,13MP,Spreadtrum,4825,6.1 inches,11856,6431,442,57,201,2021
Samsung,Galaxy 86GB,234,6,12MP,200MP + 12MP,MediaTek Helio,6937,7.0 inches,99789,23262,1663,267,1087,2021
Samsung,Galaxy 17GB,234,12,12MP,200MP + 12MP,Exynos,6336,6.5 inches,116089,27062,1935,310,1264,2023
Samsung,Galaxy 95GB,234,6,12MP,200MP + 12MP,MediaTek Dimensity,4359,7.0 inches,115146,26842,1919,307,1254,2025
Tecno,Pad 6GB,510,6,8MP,13MP,Snapdragon,6036,6.7 inches,13245,7184,494,63,225,2023
Nokia,Pad 65GB,510,12,8MP,13MP,MediaTek Helio,6818,6.5 inches,14690,7968,548,70,249,2021
Honor,Find 28GB,239,6,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,7408,6.5 inches,74264,39607,2475,347,1287,2023
Sony,Find 16GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek,3464,10.4 inches,65721,35052,2191,307,1140,2025
Motorola,Find 19GB,239,4,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,6478,7.8 inches,61296,32691,2043,286,1063,2024
Samsung,Galaxy 96GB,234,16,12MP,200MP + 12MP,Qualcomm Snapdragon,5682,6.5 inches,115291,26876,1922,308,1256,2020
Honor,Find 76GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,7541,7.8 inches,73000,38934,2433,341,1266,2023
iQOO,Find 9GB,239,16,32MP,48MP + 64MP + 48MP,Kirin,4685,6.7 inches,77027,41081,2568,360,1335,2021
Realme,Pad 51GB,510,6,8MP,13MP,MediaTek Helio,7741,10.4 inches,14468,7847,540,69,246,2020
Huawei,Find 56GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek,7926,12.9 inches,63864,34061,2129,298,1107,2020
Realme,Pad 48GB,510,8,8MP,13MP,Exynos,5739,6.7 inches,15126,8205,564,72,257,2021
Samsung,Galaxy 47GB,234,8,12MP,200MP + 12MP,Exynos,5396,6.7 inches,113692,26503,1895,303,1238,2020
Samsung,Galaxy 55GB,234,4,12MP,200MP + 12MP,Dimensity,3234,6.7 inches,119293,27809,1989,318,1299,2024
Nokia,Pad 71GB,510,4,8MP,13MP,Spreadtrum,6324,7.8 inches,12923,7009,482,62,219,2021
Vivo,Find 50GB,239,16,32MP,48MP + 64MP + 48MP,Kirin,4233,10.4 inches,66693,35570,2223,312,1156,2021
Samsung,Galaxy 32GB,234,8,12MP,200MP + 12MP,Dimensity,5527,10.4 inches,100962,23536,1683,270,1100,2022
Xiaomi,Find 74GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek Helio,4369,10.4 inches,61485,32792,2050,287,1066,2020
Samsung,Find 10GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek,5822,7.8 inches,70431,37563,2348,329,1221,2024
Oppo,Find 83GB,239,6,32MP,48MP + 64MP + 48MP,Snapdragon,7846,7.0 inches,74079,39509,2469,346,1284,2024
Oppo,Pad 34GB,510,16,8MP,13MP,Kirin,7642,12.9 inches,12261,6650,458,59,208,2020
Google,Pad 79GB,510,8,8MP,13MP,Unisoc,3389,7.0 inches,13725,7444,512,66,233,2024
Tecno,Pad 96GB,510,16,8MP,13MP,MediaTek,5106,10.4 inches,11989,6503,447,57,204,2024
Samsung,Galaxy 37GB,234,16,12MP,200MP + 12MP,Dimensity,3484,6.7 inches,113124,26371,1886,302,1232,2022
Vivo,Pad 31GB,510,8,8MP,13MP,Unisoc,7747,12.9 inches,12880,6986,480,61,219,2023
Oppo,Find 29GB,239,6,32MP,48MP + 64MP + 48MP,Google Tensor,5888,7.0 inches,69433,37031,2315,324,1204,2021
Samsung,Galaxy 97GB,234,6,12MP,200MP + 12MP,MediaTek Helio,6718,6.7 inches,106582,24846,1776,285,1161,2025
Oppo,Find 61GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,6979,12.9 inches,78981,42123,2633,369,1369,2024
Sony,Find 12GB,239,6,32MP,48MP + 64MP + 48MP,Unisoc,5727,10.4 inches,63162,33687,2106,295,1095,2021
Samsung,Find 9GB,239,16,32MP,48MP + 64MP + 48MP,Snapdragon,6883,10.4 inches,79473,42386,2649,371,1378,2025
Samsung,Galaxy 67GB,234,6,12MP,200MP + 12MP,Qualcomm MSM8916,6450,6.5 inches,89178,20789,1487,238,972,2021
Samsung,Galaxy 24GB,234,4,12MP,200MP + 12MP,MediaTek,6437,7.8 inches,94841,22109,1581,253,1033,2025
Lenovo,Pad 40GB,510,16,8MP,13MP,MediaTek Dimensity,4900,6.5 inches,13200,7160,492,63,224,2021
Samsung,Galaxy 85GB,234,4,12MP,200MP + 12MP,Qualcomm MSM8916,5265,6.7 inches,92162,21484,1536,246,1004,2023
Samsung,Galaxy 53GB,234,16,12MP,200MP + 12MP,Google Tensor,4477,6.7 inches,119415,27837,1991,318,1301,2020
POCO,Pad 52GB,510,16,8MP,13MP,Exynos,5260,7.0 inches,14232,7719,531,68,242,2021
POCO,Pad 71GB,510,8,8MP,13MP,MediaTek Dimensity,7403,12.9 inches,14055,7623,525,67,239,2025
Samsung,Galaxy 51GB,234,16,12MP,200MP + 12MP,Kirin,3279,6.7 inches,110565,25774,1843,295,1204,2022
Google,Find 40GB,239,8,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,5268,12.9 inches,69211,36912,2307,323,1200,2024
Realme,Find 90GB,239,16,32MP,48MP + 64MP + 48MP,Unisoc,3499,10.4 inches,63862,34060,2129,298,1107,2024
Google,Find 1GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,3754,7.0 inches,68238,36393,2275,318,1183,2022
Samsung,Galaxy 32GB,234,4,12MP,200MP + 12MP,Qualcomm MSM8916,6838,10.4 inches,89711,20913,1496,240,977,2022
Oppo,Pad 3GB,510,12,8MP,13MP,Qualcomm Snapdragon,6795,12.9 inches,14626,7933,546,69,248,2025
OnePlus,Pad 25GB,510,6,8MP,13MP,Kirin,4724,7.0 inches,12641,6856,471,60,215,2025
Huawei,Pad 80GB,510,6,8MP,13MP,Dimensity,4406,6.7 inches,15433,8370,576,74,262,2024
Samsung,Galaxy 58GB,234,8,12MP,200MP + 12MP,MediaTek Dimensity,7183,6.1 inches,118245,27564,1971,315,1288,2024
Lenovo,Find 14GB,239,8,32MP,48MP + 64MP + 48MP,Spreadtrum,5292,10.4 inches,67918,36223,2264,317,1178,2024
Samsung,Galaxy 94GB,234,6,12MP,200MP + 12MP,Qualcomm Snapdragon,6065,7.8 inches,88364,20599,1473,236,963,2024
Honor,Pad 15GB,510,12,8MP,13MP,Qualcomm MSM8916,5394,7.0 inches,11947,6480,446,57,203,2024
Vivo,Pad 76GB,510,12,8MP,13MP,Dimensity,5419,7.8 inches,13488,7316,503,64,229,2020
Tecno,Pad 1GB,510,12,8MP,13MP,Spreadtrum,7769,7.0 inches,12142,6586,453,58,206,2024
Samsung,Galaxy 51GB,234,6,12MP,200MP + 12MP,Unisoc,7341,7.8 inches,111116,25902,1852,297,1210,2022
Samsung,Galaxy 60GB,234,16,12MP,200MP + 12MP,Exynos,4360,7.8 inches,108572,25310,1810,290,1182,2022
Samsung,Galaxy 77GB,234,8,12MP,200MP + 12MP,Google Tensor,3843,10.4 inches,108873,25380,1815,291,1186,2024
Samsung,Galaxy 57GB,234,6,12MP,200MP + 12MP,Qualcomm Snapdragon,7526,7.0 inches,97160,22650,1620,259,1058,2024
Oppo,Find 97GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,6869,6.7 inches,69514,37074,2317,324,1205,2023
Realme,Find 15GB,239,6,32MP,48MP + 64MP + 48MP,Dimensity,6598,6.5 inches,74881,39936,2496,350,1298,2023
Samsung,Galaxy 52GB,234,4,12MP,200MP + 12MP,Dimensity,7276,6.1 inches,103388,24101,1723,276,1126,2023
Tecno,Find 4GB,239,16,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,5692,6.7 inches,78632,41937,2621,367,1363,2020
Sony,Find 4GB,239,6,32MP,48MP + 64MP + 48MP,Kirin,7337,7.8 inches,72920,38891,2431,341,1264,2025
OnePlus,Find 84GB,239,12,32MP,48MP + 64MP + 48MP,Google Tensor,7689,6.7 inches,77228,41188,2574,360,1339,2022
Samsung,Galaxy 17GB,234,6,12MP,200MP + 12MP,Google Tensor,6176,6.1 inches,105028,24483,1751,280,1144,2024
Samsung,Galaxy 17GB,234,4,12MP,200MP + 12MP,Qualcomm MSM8916,7482,12.9 inches,103756,24187,1730,277,1130,2021
Nokia,Find 47GB,239,16,32MP,48MP + 64MP + 48MP,Spreadtrum,4972,6.1 inches,61050,32560,2035,285,1059,2021
Sony,Find 57GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,4906,6.5 inches,76170,40624,2539,356,1320,2023
Samsung,Galaxy 60GB,234,6,12MP,200MP + 12MP,Qualcomm MSM8916,5278,6.7 inches,109274,25473,1821,291,1190,2025
Realme,Find 15GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,3110,6.5 inches,66711,35579,2224,312,1157,2022
Motorola,Pad 13GB,510,4,8MP,13MP,Exynos,4464,6.1 inches,12823,6955,479,61,218,2021
Samsung,Galaxy 60GB,234,6,12MP,200MP + 12MP,Google Tensor,7747,7.8 inches,112195,26154,1870,300,1222,2022
Nokia,Pad 66GB,510,8,8MP,13MP,MediaTek,6538,10.4 inches,11719,6356,437,56,199,2022
Samsung,Galaxy 43GB,234,8,12MP,200MP + 12MP,Dimensity,5991,12.9 inches,98766,23024,1647,264,1076,2020
Google,Pad 97GB,510,12,8MP,13MP,Qualcomm MSM8916,3972,6.7 inches,11850,6427,442,57,201,2025
Oppo,Pad 60GB,510,6,8MP,13MP,Snapdragon,4273,7.8 inches,15205,8247,567,72,258,2022
Samsung,Galaxy 44GB,234,16,12MP,200MP + 12MP,Kirin,6439,6.1 inches,98028,22852,1634,261,1068,2023
Infinix,Pad 97GB,510,12,8MP,13MP,Qualcomm MSM8916,3818,6.1 inches,12450,6753,465,60,211,2020
Samsung,Galaxy 47GB,234,8,12MP,200MP + 12MP,Google Tensor,6243,7.8 inches,112485,26222,1875,300,1225,2025
Samsung,Galaxy 77GB,234,16,12MP,200MP + 12MP,Snapdragon,5952,6.1 inches,114639,26724,1911,306,1248,2024
Huawei,Pad 17GB,510,6,8MP,13MP,Qualcomm Snapdragon,7319,7.0 inches,13221,7171,493,63,225,2023
Samsung,Galaxy 80GB,234,8,12MP,200MP + 12MP,Dimensity,4613,10.4 inches,108663,25331,1811,290,1184,2023
Samsung,Galaxy 36GB,234,8,12MP,200MP + 12MP,MediaTek,4446,7.8 inches,97662,22767,1628,261,1064,2025
Samsung,Galaxy 51GB,234,12,12MP,200MP + 12MP,Google Tensor,7791,6.7 inches,104206,24292,1737,278,1135,2025
Samsung,Galaxy 64GB,234,16,12MP,200MP + 12MP,MediaTek,3372,10.4 inches,89801,20934,1497,240,978,2024
POCO,Pad 94GB,510,16,8MP,13MP,MediaTek,7632,6.5 inches,14565,7900,543,69,247,2023
Samsung,Galaxy 88GB,234,12,12MP,200MP + 12MP,Spreadtrum,6463,12.9 inches,90279,21045,1505,241,983,2024
Lenovo,Pad 94GB,510,8,8MP,13MP,Kirin,7889,10.4 inches,14940,8103,557,71,254,2025
Tecno,Find 63GB,239,8,32MP,48MP + 64MP + 48MP,Exynos,4051,7.8 inches,66120,35265,2204,309,1146,2024
Samsung,Galaxy 76GB,234,6,12MP,200MP + 12MP,MediaTek Dimensity,6914,6.5 inches,93062,21694,1551,249,1014,2022
Realme,Find 95GB,239,16,32MP,48MP + 64MP + 48MP,Unisoc,7429,6.1 inches,68046,36291,2268,318,1179,2024
Vivo,Pad 79GB,510,12,8MP,13MP,Qualcomm Snapdragon,4977,10.4 inches,14425,7824,538,69,245,2025
Samsung,Galaxy 55GB,234,12,12MP,200MP + 12MP,MediaTek,6709,6.7 inches,111804,26063,1863,298,1218,2023
Samsung,Pad 56GB,510,6,8MP,13MP,Dimensity,6711,10.4 inches,13673,7416,510,65,232,2020
Samsung,Galaxy 19GB,234,12,12MP,200MP + 12MP,Snapdragon,5142,6.7 inches,108613,25319,1811,290,1183,2024
Lenovo,Pad 87GB,510,4,8MP,13MP,Exynos,6862,10.4 inches,12015,6517,448,57,204,2023
Google,Find 6GB,239,6,32MP,48MP + 64MP + 48MP,Kirin,4203,7.8 inches,65355,34856,2179,305,1133,2020
Samsung,Galaxy 46GB,234,16,12MP,200MP + 12MP,MediaTek,4462,6.7 inches,113984,26571,1900,304,1242,2025
Honor,Find 97GB,239,16,32MP,48MP + 64MP + 48MP,Dimensity,5390,6.5 inches,65892,35142,2196,308,1143,2025
Samsung,Galaxy 73GB,234,8,12MP,200MP + 12MP,Apple A17,5297,7.8 inches,112419,26207,1874,300,1224,2020
Samsung,Galaxy 38GB,234,8,12MP,200MP + 12MP,MediaTek Dimensity,3579,7.8 inches,100544,23438,1676,268,1095,2020
Samsung,Galaxy 86GB,234,16,12MP,200MP + 12MP,Unisoc,4670,7.0 inches,111787,26059,1863,298,1218,2024
Samsung,Pad 31GB,510,12,8MP,13MP,Kirin,5939,12.9 inches,14987,8129,559,72,254,2025
Tecno,Pad 17GB,510,8,8MP,13MP,MediaTek Helio,6996,6.7 inches,13856,7515,517,66,235,2024
POCO,Pad 76GB,510,16,8MP,13MP,Dimensity,5416,6.1 inches,13857,7516,517,66,235,2021
Samsung,Galaxy 20GB,234,4,12MP,200MP + 12MP,Qualcomm Snapdragon,6386,7.8 inches,97200,22659,1620,260,1059,2020
Samsung,Find 83GB,239,4,32MP,48MP + 64MP + 48MP,Spreadtrum,4408,7.8 inches,60389,32207,2013,282,1047,2025
Tecno,Find 94GB,239,8,32MP,48MP + 64MP + 48MP,Snapdragon,3649,6.7 inches,76947,41039,2565,359,1334,2022
Infinix,Find 52GB,239,6,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,3757,6.7 inches,59298,31626,1977,277,1028,2020
Honor,Pad 80GB,510,4,8MP,13MP,Snapdragon,3661,7.8 inches,12438,6746,464,59,211,2023
Huawei,Find 26GB,239,6,32MP,48MP + 64MP + 48MP,Dimensity,5311,6.5 inches,59694,31836,1990,279,1035,2022
Huawei,Find 81GB,239,16,32MP,48MP + 64MP + 48MP,Dimensity,3869,12.9 inches,64986,34659,2166,303,1127,2025
Samsung,Galaxy 53GB,234,12,12MP,200MP + 12MP,Google Tensor,5639,12.9 inches,96164,22417,1603,257,1047,2025
Samsung,Galaxy 9GB,234,6,12MP,200MP + 12MP,Exynos,3208,6.7 inches,101444,23648,1691,271,1105,2024
Huawei,Pad 5GB,510,12,8MP,13MP,Dimensity,3754,7.8 inches,11864,6435,443,57,201,2023
Samsung,Galaxy 65GB,234,16,12MP,200MP + 12MP,Qualcomm MSM8916,4656,7.8 inches,117657,27428,1961,314,1281,2023
Samsung,Galaxy 67GB,234,4,12MP,200MP + 12MP,Snapdragon,6994,10.4 inches,118987,27738,1983,318,1296,2023
Sony,Pad 77GB,510,8,8MP,13MP,Dimensity,6514,6.5 inches,12594,6831,470,60,214,2023
POCO,Pad 23GB,510,12,8MP,13MP,Exynos,5459,6.1 inches,14273,7742,533,68,242,2022
Google,Pad 3GB,510,4,8MP,13MP,Spreadtrum,4252,7.8 inches,13796,7483,515,66,234,2021
Honor,Find 34GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,6424,7.0 inches,65293,34823,2177,305,1132,2024
Samsung,Galaxy 53GB,234,12,12MP,200MP + 12MP,Apple A12,6718,10.4 inches,89214,20797,1487,238,972,2024
Lenovo,Find 20GB,239,8,32MP,48MP + 64MP + 48MP,Snapdragon,6492,6.5 inches,78258,41738,2609,366,1356,2022
Samsung,Galaxy 73GB,234,4,12MP,200MP + 12MP,Qualcomm Snapdragon,4141,6.5 inches,109203,25457,1820,291,1189,2020
Oppo,Find 13GB,239,16,32MP,48MP + 64MP + 48MP,Google Tensor,7008,7.8 inches,75757,40404,2526,354,1314,2020
Infinix,Pad 99GB,510,12,8MP,13MP,Qualcomm Snapdragon,3949,7.8 inches,15421,8364,575,73,261,2021
Samsung,Galaxy 32GB,234,8,12MP,200MP + 12MP,MediaTek Helio,4647,10.4 inches,116645,27192,1944,311,1270,2022
Xiaomi,Pad 44GB,510,6,8MP,13MP,MediaTek Dimensity,3544,7.8 inches,15247,8270,569,72,258,2023
Sony,Find 13GB,239,8,32MP,48MP + 64MP + 48MP,Kirin,4237,7.0 inches,63768,34010,2126,298,1106,2024
Samsung,Galaxy 30GB,234,8,12MP,200MP + 12MP,Snapdragon,6283,10.4 inches,119097,27763,1985,318,1297,2022
Honor,Pad 83GB,510,8,8MP,13MP,MediaTek,3324,6.5 inches,12471,6764,465,60,212,2025
Samsung,Galaxy 16GB,234,16,12MP,200MP + 12MP,MediaTek Dimensity,3567,6.1 inches,97313,22685,1622,260,1060,2023
Samsung,Galaxy 36GB,234,16,12MP,200MP + 12MP,MediaTek,5531,10.4 inches,110748,25817,1846,296,1206,2024
iQOO,Pad 36GB,510,16,8MP,13MP,MediaTek,5787,6.5 inches,15531,8424,579,74,264,2024
Tecno,Find 21GB,239,4,32MP,48MP + 64MP + 48MP,Spreadtrum,3325,10.4 inches,78441,41835,2615,366,1360,2022
Samsung,Pad 33GB,510,16,8MP,13MP,Spreadtrum,6034,7.8 inches,12141,6585,453,58,206,2025
Google,Find 25GB,239,6,32MP,48MP + 64MP + 48MP,Google Tensor,3692,6.7 inches,78526,41880,2618,366,1362,2020
Nokia,Find 18GB,239,8,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,6925,6.5 inches,67751,36134,2259,317,1175,2024
Oppo,Find 80GB,239,8,32MP,48MP + 64MP + 48MP,Exynos,6377,10.4 inches,75663,40353,2522,353,1311,2025
Vivo,Pad 2GB,510,8,8MP,13MP,Qualcomm Snapdragon,5615,7.8 inches,15018,8145,560,72,255,2022
Infinix,Pad 60GB,510,8,8MP,13MP,Exynos,7971,10.4 inches,14379,7799,537,69,244,2021
Samsung,Galaxy 25GB,234,16,12MP,200MP + 12MP,Spreadtrum,4559,7.0 inches,104007,24246,1734,278,1133,2023
Sony,Find 12GB,239,8,32MP,48MP + 64MP + 48MP,Unisoc,5994,10.4 inches,77047,41091,2568,360,1335,2022
Samsung,Galaxy 27GB,234,4,12MP,200MP + 12MP,MediaTek,6033,12.9 inches,115657,26961,1928,309,1260,2023
Samsung,Galaxy 10GB,234,6,12MP,200MP + 12MP,Qualcomm Snapdragon,5228,10.4 inches,110691,25803,1845,296,1206,2024
Google,Find 86GB,239,4,32MP,48MP + 64MP + 48MP,Google Tensor,3637,6.7 inches,68412,36486,2280,320,1186,2025
Sony,Find 49GB,239,4,32MP,48MP + 64MP + 48MP,Snapdragon,6380,12.9 inches,60651,32347,2022,283,1052,2025
Honor,Pad 49GB,510,6,8MP,13MP,MediaTek Dimensity,4564,7.8 inches,14016,7602,523,67,238,2024
Motorola,Pad 25GB,510,16,8MP,13MP,Spreadtrum,3315,6.7 inches,15021,8148,561,72,255,2024
Samsung,Pad 82GB,510,12,8MP,13MP,Google Tensor,6046,6.7 inches,14276,7743,533,68,242,2020
Tecno,Pad 45GB,510,16,8MP,13MP,Qualcomm MSM8916,3303,7.0 inches,12180,6606,455,58,207,2025
Nokia,Pad 14GB,510,12,8MP,13MP,Google Tensor,5424,7.0 inches,12171,6602,454,58,207,2025
Oppo,Find 10GB,239,4,32MP,48MP + 64MP + 48MP,Exynos,6092,6.7 inches,79412,42353,2647,371,1377,2020
Lenovo,Pad 45GB,510,12,8MP,13MP,Unisoc,6396,7.8 inches,13044,7075,486,62,222,2024
iQOO,Pad 48GB,510,4,8MP,13MP,Snapdragon,6574,7.0 inches,13999,7593,522,66,237,2025
Samsung,Galaxy 65GB,234,4,12MP,200MP + 12MP,Qualcomm Snapdragon,4361,7.8 inches,91767,21392,1530,245,999,2021
Vivo,Pad 77GB,510,8,8MP,13MP,Exynos,7533,12.9 inches,11584,6283,432,55,197,2020
Motorola,Pad 20GB,510,16,8MP,13MP,Snapdragon,6291,6.7 inches,13470,7306,503,64,228,2025
Lenovo,Find 15GB,239,6,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,3613,6.7 inches,60126,32067,2004,281,1043,2024
Motorola,Find 82GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,5256,7.8 inches,63893,34076,2130,299,1108,2022
Infinix,Pad 62GB,510,12,8MP,13MP,Qualcomm Snapdragon,4513,7.8 inches,15519,8418,579,74,263,2023
Honor,Find 57GB,239,6,32MP,48MP + 64MP + 48MP,Dimensity,6030,6.5 inches,62079,33109,2070,290,1076,2025
Samsung,Galaxy 48GB,234,4,12MP,200MP + 12MP,Exynos,3370,6.7 inches,109164,25448,1820,291,1189,2020
OnePlus,Find 67GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,4187,12.9 inches,68589,36581,2286,321,1189,2023
Honor,Find 87GB,239,6,32MP,48MP + 64MP + 48MP,Spreadtrum,7939,6.7 inches,78500,41867,2617,366,1361,2020
iQOO,Pad 85GB,510,6,8MP,13MP,MediaTek Dimensity,3590,7.0 inches,14394,7807,537,69,244,2020
POCO,Find 91GB,239,12,32MP,48MP + 64MP + 48MP,Exynos,3800,6.5 inches,76360,40725,2546,357,1324,2021
Samsung,Galaxy 1GB,234,8,12MP,200MP + 12MP,Qualcomm Snapdragon,6126,6.5 inches,89869,20950,1498,240,979,2020
Huawei,Pad 41GB,510,8,8MP,13MP,MediaTek Helio,4553,6.5 inches,11853,6429,442,57,201,2025
Sony,Pad 87GB,510,6,8MP,13MP,MediaTek,5877,6.5 inches,13201,7160,492,63,224,2022
POCO,Pad 8GB,510,4,8MP,13MP,Snapdragon,6446,6.7 inches,15587,8454,582,74,264,2022
Infinix,Pad 62GB,510,6,8MP,13MP,MediaTek Dimensity,3632,12.9 inches,13380,7257,499,64,227,2023
OnePlus,Find 68GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek,3063,7.8 inches,61042,32556,2035,285,1059,2021
Samsung,Galaxy 74GB,234,8,12MP,200MP + 12MP,MediaTek,6330,10.4 inches,107055,24956,1785,286,1166,2024
Honor,Pad 24GB,510,4,8MP,13MP,Kirin,3961,7.0 inches,12236,6636,456,58,207,2025
Samsung,Galaxy 29GB,234,16,12MP,200MP + 12MP,Snapdragon,6424,7.0 inches,103179,24053,1720,276,1124,2025
iQOO,Find 90GB,239,6,32MP,48MP + 64MP + 48MP,Spreadtrum,5811,12.9 inches,78176,41694,2606,365,1355,2021
OnePlus,Find 74GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,4922,6.1 inches,61299,32693,2043,286,1063,2025
Motorola,Pad 91GB,510,4,8MP,13MP,Kirin,4851,10.4 inches,13933,7557,520,66,237,2024
iQOO,Find 13GB,239,8,32MP,48MP + 64MP + 48MP,Google Tensor,7057,6.5 inches,64173,34226,2139,300,1113,2025
iQOO,Find 35GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Helio,4420,12.9 inches,74780,39883,2493,349,1296,2021
Oppo,Find 40GB,239,12,32MP,48MP + 64MP + 48MP,Snapdragon,6747,6.7 inches,67172,35825,2239,314,1164,2022
Samsung,Galaxy 52GB,234,8,12MP,200MP + 12MP,MediaTek Dimensity,6994,7.8 inches,93647,21831,1561,250,1020,2025
Honor,Pad 50GB,510,16,8MP,13MP,Snapdragon,7948,6.7 inches,11874,6440,443,57,201,2023
Motorola,Find 14GB,239,16,32MP,48MP + 64MP + 48MP,Dimensity,5332,6.5 inches,75027,40014,2501,351,1301,2021
Huawei,Pad 88GB,510,4,8MP,13MP,MediaTek Dimensity,4561,10.4 inches,13442,7291,501,64,228,2023
Samsung,Galaxy 64GB,234,16,12MP,200MP + 12MP,Dimensity,6973,6.7 inches,110906,25854,1848,296,1208,2021
Samsung,Galaxy 3GB,234,12,12MP,200MP + 12MP,Snapdragon,3216,7.8 inches,99147,23113,1653,264,1080,2021
Honor,Find 77GB,239,4,32MP,48MP + 64MP + 48MP,Dimensity,7427,7.8 inches,61058,32565,2036,285,1059,2021
iQOO,Pad 9GB,510,4,8MP,13MP,MediaTek Dimensity,4224,6.7 inches,15539,8428,579,74,264,2020
iQOO,Find 75GB,239,8,32MP,48MP + 64MP + 48MP,Google Tensor,6591,12.9 inches,74536,39753,2485,348,1292,2025
iQOO,Pad 81GB,510,16,8MP,13MP,MediaTek Dimensity,3392,6.5 inches,15404,8355,575,73,261,2023
Lenovo,Pad 66GB,510,16,8MP,13MP,Dimensity,6336,10.4 inches,13914,7547,519,66,236,2023
Samsung,Galaxy 63GB,234,8,12MP,200MP + 12MP,MediaTek Helio,6392,10.4 inches,94501,22029,1575,252,1029,2020
Vivo,Pad 43GB,510,4,8MP,13MP,Unisoc,3721,6.7 inches,15159,8222,566,72,257,2021
Samsung,Galaxy 90GB,234,12,12MP,200MP + 12MP,Qualcomm MSM8916,5921,7.0 inches,111675,26033,1862,298,1216,2024
Motorola,Pad 2GB,510,12,8MP,13MP,Kirin,3516,6.5 inches,12059,6540,450,57,204,2025
Tecno,Find 16GB,239,4,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,3319,6.7 inches,67335,35913,2245,315,1167,2021
Huawei,Find 76GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,4856,7.8 inches,60606,32324,2021,283,1051,2020
